"ANO_ELEICAO","NUM_TURNO","COD_MUN_TSE","SIGLA_UE","CODIGO_CARGO","NUMERO_CANDIDATO","QTDE_VOTOS"
"2016","1","23167","23167","11","22","4801"
"2016","1","25313","25313","11","16","1029"
"2016","1","58220","58220","11","14","4963"
"2016","1","62332","62332","11","15","3925"
"2016","1","24252","24252","11","40","2466"
"2016","1","23175","23175","11","40","5877"
"2016","1","58025","58025","11","22","3481"
"2016","1","71056","71056","11","14","7625"
"2016","1","24198","24198","11","25","2685"
"2016","1","23116","23116","11","40","6082"
"2012","1","12211","12211","11","12","2229"
"2016","1","70670","70670","11","15","1245"
"2016","1","25933","25933","11","45","3356"
"2016","1","25259","25259","11","40","8952"
"2012","1","12114","12114","11","54","410"
"2016","1","61115","61115","11","25","1099"
"2016","1","24511","24511","11","11","142"
"2016","1","23019","23019","11","40","15639"
"2012","1","11037","11037","11","44","4709"
"2016","1","62596","62596","11","14","5979"
"2016","1","26050","26050","11","45","17725"
"2016","1","00612","00612","11","12","2461"
"2012","1","11533","11533","11","12","11048"
"2016","1","64033","64033","11","36","79"
"2016","1","25437","25437","11","15","17417"
"2016","1","00019","00019","11","15","9722"
"2012","1","10626","10626","11","14","2212"
"2016","1","62111","62111","11","23","13056"
"2016","1","25372","25372","11","90","6016"
"2016","1","00213","00213","11","45","2359"
"2012","1","11215","11215","11","65","652"
"2016","1","72133","72133","11","20","449"
"2016","1","23370","23370","11","12","10195"
"2016","1","00418","00418","11","27","1426"
"2012","1","11371","11371","11","43","1494"
"2016","1","65994","65994","11","77","2267"
"2016","1","00353","00353","11","70","328"
"2016","1","00035","00035","11","22","12481"
"2012","1","10820","10820","11","22","22"
"2016","1","67695","67695","11","10","11873"
"2016","1","00620","00620","11","40","934"
"2016","1","64114","64114","11","55","14457"
"2012","1","12025","12025","11","40","2386"
"2016","1","69175","69175","11","35","3901"
"2016","1","00477","00477","11","40","3361"
"2016","1","68691","68691","11","15","1376"
"2012","1","12211","12211","11","25","13150"
"2016","1","67253","67253","11","14","1762"
"2016","1","00418","00418","11","25","6218"
"2016","1","69698","69698","11","70","15089"
"2012","1","12610","12610","11","13","1023"
"2016","1","63150","63150","11","55","3633"
"2016","1","00035","00035","11","40","51456"
"2016","1","61565","61565","11","40","4608"
"2012","1","12432","12432","11","14","1133"
"2016","1","68713","68713","11","20","347"
"2016","1","00655","00655","11","25","958"
"2016","1","61760","61760","11","14","1298"
"2012","1","12548","12548","11","40","1539"
"2016","1","72311","72311","11","45","19372"
"2016","1","70297","70297","11","40","19104"
"2016","1","66257","66257","11","50","1003"
"2012","1","10685","10685","11","13","68"
"2016","1","71633","71633","11","25","1179"
"2016","1","72435","72435","11","25","32468"
"2016","1","64556","64556","11","45","6393"
"2012","1","11550","11550","11","36","6076"
"2016","1","66737","66737","11","15","3040"
"2016","1","68314","68314","11","45","17239"
"2016","1","64815","64815","11","43","3462"
"2012","1","10812","10812","11","12","1904"
"2016","1","63576","63576","11","50","564"
"2016","1","71455","71455","11","25","133767"
"2016","1","65870","65870","11","45","1745"
"2016","1","92444",,"11","95","26"
"2016","1","61638","61638","11","15","12417"
"2016","1","72257","72257","11","15","22735"
"2016","1","69132","69132","11","45","5667"
"2016","1","93246",,"11","96","102"
"2016","1","71072","71072","11","50","184000"
"2016","1","61786","61786","11","14","1230"
"2016","1","66338","66338","11","14","2509"
"2016","1","96512",,"11","95","22"
"2016","1","71013","71013","11","45","4580"
"2016","1","72338","72338","11","43","28803"
"2016","1","71013","71013","11","14","432"
"2016","1","92657",,"11","96","902"
"2016","1","64459","64459","11","25","5645"
"2016","1","65072","65072","11","15","585"
"2016","1","61832","61832","11","45","5162"
"2016","1","92703",,"11","95","2069"
"2016","1","66257","66257","11","15","3082"
"2016","1","61921","61921","11","45","991"
"2016","1","61093","61093","11","12","4992"
"2016","1","93122",,"11","95","21"
"2016","1","69132","69132","11","15","4147"
"2016","1","65757","65757","11","45","1903"
"2016","1","66656","66656","11","14","1780"
"2016","1","93360",,"11","96","197"
"2016","1","71293","71293","11","23","3431"
"2016","1","66710","66710","11","45","23817"
"2016","1","72419","72419","11","15","1104"
"2016","1","93734",,"11","95","19253"
"2016","1","65790","65790","11","14","22582"
"2016","1","63312","63312","11","45","17953"
"2016","1","65536","65536","11","55","16793"
"2016","1","93815",,"11","95","105"
"2016","1","66818","66818","11","45","50113"
"2016","1","67830","67830","11","22","517"
"2016","1","68551","68551","11","25","2818"
"2016","1","93890",,"11","95","151"
"2016","1","61182","61182","11","25","724"
"2016","1","63355","63355","11","22","1165"
"2016","1","70572","70572","11","45","119540"
"2016","1","92720",,"11","95","56"
"2016","1","67512","67512","11","45","2326"
"2016","1","62715","62715","11","77","1539"
"2016","1","63959","63959","11","15","1684"
"2016","1","93351",,"11","96","91"
"2016","1","64211","64211","11","45","2793"
"2016","1","71579","71579","11","50","2758"
"2016","1","71757","71757","11","50","287"
"2016","1","93599",,"11","95","48"
"2016","1","62510","62510","11","40","22155"
"2016","1","65455","65455","11","18","378"
"2016","1","62758","62758","11","11","2216"
"2016","1","93831",,"11","96","115"
"2016","1","71757","71757","11","55","9754"
"2016","1","66915","66915","11","77","2086"
"2016","1","66370","66370","11","18","16554"
"2016","1","92347",,"11","95","13"
"2016","1","61972","61972","11","15","538"
"2016","1","64955","64955","11","11","5111"
"2016","1","71579","71579","11","55","29724"
"2016","1","93300",,"11","95","3219"
"2016","1","70432","70432","11","43","874"
"2016","1","65471","65471","11","50","8121"
"2016","1","72150","72150","11","25","199"
"2016","1","96938",,"11","95","51"
"2016","1","66133","66133","11","45","1408"
"2016","1","63576","63576","11","43","8766"
"2016","1","61026","61026","11","10","108"
"2016","1","92967",,"11","95","11"
"2016","1","61263","61263","11","27","553"
"2016","1","65250","65250","11","45","1769"
"2016","1","66192","66192","11","13","3837"
"2016","1","92800",,"11","95","22"
"2016","1","70912","70912","11","45","3019"
"2016","1","69370","69370","11","43","1896"
"2016","1","68136","68136","11","45","5373"
"2016","1","95150",,"11","95","7"
"2016","1","64254","64254","11","25","34976"
"2016","1","68870","68870","11","40","5525"
"2016","1","63991","63991","11","15","5653"
"2016","1","95230",,"11","95","77"
"2016","1","71196","71196","11","25","4770"
"2016","1","65633","65633","11","10","4591"
"2016","1","64190","64190","11","45","1502"
"2016","1","92690",,"11","95","161"
"2016","1","62952","62952","11","28","158"
"2016","1","63134","63134","11","45","5545"
"2016","1","65153","65153","11","55","1610"
"2016","1","93041",,"11","95","26"
"2016","1","71994","71994","11","51","1638"
"2016","1","65773","65773","11","45","2257"
"2016","1","68934","68934","11","15","1824"
"2016","1","94250",,"11","95","1821"
"2016","1","70718","70718","11","23","11009"
"2016","1","62227","62227","11","45","736"
"2016","1","68373","68373","11","25","410"
"2016","1","94471",,"11","95","10"
"2016","1","67059","67059","11","44","5534"
"2016","1","61794","61794","11","29","74"
"2016","1","63290","63290","11","15","4746"
"2016","1","96733",,"11","95","115"
"2016","1","67474","67474","11","45","2095"
"2016","1","66435","66435","11","14","916"
"2016","1","71838","71838","11","50","2259"
"2016","1","93270",,"11","96","93"
"2016","1","61468","61468","11","43","193"
"2016","1","62910","62910","11","55","76250"
"2016","1","71218","71218","11","15","87365"
"2016","1","93564",,"11","96","88"
"2016","1","70998","70998","11","16","4384"
"2016","1","62430","62430","11","10","572"
"2016","1","66613","66613","11","10","537"
"2016","1","95133",,"11","95","2"
"2016","1","69299","69299","11","10","11349"
"2016","1","64319","64319","11","40","711"
"2016","1","71579","71579","11","17","2471"
"2016","1","96091",,"11","95","162"
"2016","1","69035","69035","11","14","1231"
"2016","1","67377","67377","11","45","7023"
"2016","1","62979","62979","11","45","1630"
"2016","1","96377",,"11","96","40"
"2016","1","61514","61514","11","45","1465"
"2016","1","61387","61387","11","14","1367"
"2016","1","71412","71412","11","45","2891"
"2016","1","95079",,"11","95","36"
"2016","1","63215","63215","11","10","4822"
"2016","1","64939","64939","11","45","12462"
"2016","1","65579","65579","11","45","3444"
"2016","1","92851",,"11","96","298"
"2016","1","64793","64793","11","45","1568"
"2016","1","67237","67237","11","45","11071"
"2016","1","68250","68250","11","22","5987"
"2016","1","94218",,"11","95","28"
"2016","1","61395","61395","11","15","1968"
"2016","1","70890","70890","11","13","975"
"2016","1","61573","61573","11","45","782"
"2016","1","92320",,"11","95","25"
"2016","1","63550","63550","11","13","44"
"2016","1","66095","66095","11","45","1317"
"2016","1","69590","69590","11","45","3132"
"2016","1","92495",,"11","95","44"
"2016","1","62995","62995","11","43","225"
"2016","1","65374","65374","11","51","1020"
"2016","1","65030","65030","11","45","5450"
"2016","1","94153",,"11","96","187"
"2016","1","61557","61557","11","14","37787"
"2016","1","63479","63479","11","40","5460"
"2016","1","62936","62936","11","22","5865"
"2016","1","96695",,"11","95","51"
"2016","1","69256","69256","11","11","3932"
"2016","1","71498","71498","11","45","30377"
"2016","1","70971","70971","11","13","23157"
"2016","1","92339",,"11","95","200"
"2016","1","65072","65072","11","45","5174"
"2016","1","68616","68616","11","50","904"
"2016","1","65552","65552","11","11","5949"
"2016","1","92339",,"11","96","543"
"2016","1","61352","61352","11","23","2596"
"2016","1","65633","65633","11","22","8934"
"2016","1","68179","68179","11","13","166"
"2016","1","92614",,"11","95","16"
"2016","1","62090","62090","11","45","26681"
"2016","1","62812","62812","11","45","10962"
"2016","1","66273","66273","11","15","1830"
"2016","1","96717",,"11","96","66"
"2016","1","61433","61433","11","40","1628"
"2016","1","65331","65331","11","55","2366"
"2016","1","63096","63096","11","13","428"
"2016","1","92940",,"11","95","11"
"2016","1","63177","63177","11","40","5427"
"2016","1","72737","72737","11","14","1575"
"2016","1","62910","62910","11","12","27915"
"2016","1","93181",,"11","96","105"
"2016","1","69736","69736","11","23","2350"
"2016","1","65030","65030","11","28","52"
"2016","1","71170","71170","11","22","708"
"2016","1","94510",,"11","96","279"
"2016","1","67296","67296","11","55","5391"
"2016","1","71439","71439","11","43","2437"
"2016","1","64114","64114","11","25","15980"
"2016","1","93050",,"11","95","29"
"2016","1","61174","61174","11","22","1561"
"2016","1","64513","64513","11","25","3972"
"2016","1","64530","64530","11","14","5465"
"2016","1","92991",,"11","95","88"
"2016","1","68314","68314","11","29","124"
"2016","1","69094","69094","11","25","1547"
"2016","1","69710","69710","11","31","934"
"2016","1","92991",,"11","96","264"
"2016","1","62677","62677","11","15","840"
"2016","1","68632","68632","11","10","3180"
"2016","1","67890","67890","11","18","4130"
"2016","1","94137",,"11","96","555"
"2016","1","67610","67610","11","40","9059"
"2016","1","64335","64335","11","15","1721"
"2016","1","61379","61379","11","15","10433"
"2016","1","92215",,"11","96","19941"
"2016","1","63053","63053","11","51","195"
"2016","1","63096","63096","11","55","11978"
"2016","1","68616","68616","11","23","4619"
"2016","1","92282",,"11","96","146"
"2016","1","61131","61131","11","15","7155"
"2016","1","66818","66818","11","40","48218"
"2016","1","64599","64599","11","45","3369"
"2016","1","94072",,"11","96","175"
"2016","1","65692","65692","11","23","22010"
"2016","1","71498","71498","11","13","14099"
"2016","1","68411","68411","11","15","4153"
"2016","1","95052",,"11","95","26"
"2016","1","64793","64793","11","13","104"
"2016","1","70572","70572","11","77","49959"
"2016","1","63118","63118","11","77","5245"
"2016","1","96172",,"11","96","111"
"2016","1","62090","62090","11","40","25165"
"2016","1","67032","67032","11","15","2986"
"2016","1","65030","65030","11","55","3650"
"2016","1","92177",,"11","95","25"
"2016","1","69213","69213","11","55","29300"
"2016","1","62332","62332","11","11","3364"
"2016","1","71072","71072","11","10","789986"
"2016","1","92177",,"11","96","90"
"2016","1","63819","63819","11","45","1688"
"2016","1","72370","72370","11","14","11127"
"2016","1","66656","66656","11","10","931"
"2016","1","95753",,"11","96","147"
"2016","1","62294","62294","11","14","28507"
"2016","1","69493","69493","11","45","6630"
"2016","1","61107","61107","11","22","1856"
"2016","1","96610",,"11","96","157"
"2016","1","69116","69116","11","22","1831"
"2016","1","70734","70734","11","55","2419"
"2016","1","66630","66630","11","43","1499"
"2016","1","96911",,"11","96","66"
"2016","1","70939","70939","11","77","76"
"2016","1","65692","65692","11","18","13274"
"2016","1","62650","62650","11","11","1484"
"2016","1","92215","92215","11","45","19788"
"2016","1","68535","68535","11","70","957"
"2016","1","61964","61964","11","45","984"
"2016","1","68870","68870","11","45","21024"
"2016","1","92657","92657","11","45","5471"
"2016","1","61190","61190","11","45","3267"
"2016","1","65811","65811","11","44","542"
"2016","1","69671","69671","11","13","4490"
"2016","1","93335","93335","11","22","686"
"2016","1","68357","68357","11","15","11522"
"2016","1","71714","71714","11","40","1849"
"2016","1","71838","71838","11","13","8426"
"2016","1","92010","92010","11","45","2231"
"2016","1","61301","61301","11","13","948"
"2016","1","62367","62367","11","45","676"
"2016","1","65498","65498","11","11","11706"
"2016","1","92797","92797","11","12","2428"
"2012","1","20133","20133","11","15","2151"
"2016","1","69612","69612","11","14","5247"
"2016","1","66850","66850","11","45","3393"
"2016","1","96393","96393","11","23","1223"
"2012","1","22411","22411","11","55","1121"
"2016","1","67652","67652","11","51","1457"
"2016","1","68977","68977","11","33","691"
"2016","1","94013","94013","11","12","1040"
"2012","1","22373","22373","11","22","2222"
"2016","1","62510","62510","11","13","556"
"2016","1","65552","65552","11","14","3253"
"2016","1","94919","94919","11","15","1017"
"2012","1","19259","19259","11","45","5909"
"2016","1","68314","68314","11","35","777"
"2016","1","67512","67512","11","44","741"
"2016","1","95176","95176","11","15","719"
"2012","1","20974","20974","11","45","3421"
