obs,tse_id,url,estado,cidade,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
,RN-08981/2016,http://www.ranielegomes.com.br/2016/09/,RN,PAU DOS FERROS,1,P,0.0,,,LEONARDO REGO,52.2,FABRICIO TORQUATO,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-08981/2016,https://blogdowilliamvieira.blogspot.com/2016/09/,RN,PAU DOS FERROS,1,P,1.0,,,LEONARDO REGO,54.5,FABRICIO TORQUATO,37.2,JUSCELINO REGO,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-09840/2016,https://www.jairsampaio.com/pesquisa-agoraseiblog-jair-sampaio-na-espontanea-sally-aparece-com-525-das-intencoes-dos-votos-e-elismaria-tem-392/,RN,CRUZETA,1,P,0.0,,,SALLY,52.5,ELISMARIA,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-09949/2016,http://blog.tribunadonorte.com.br/heitorgregorio/pesquisa-aponta-lideranca-de-dr-gustavo-em-assu-com-14-de-vantagem-sobre-patricio-junior/,RN,ASSÚ,1,P,1.0,,,DR. GUSTAVO,52.2,PATRICIO JUNIOR,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-09949/2016,https://anavalquiria.blogspot.com/2016/09/,RN,ASSÚ,1,P,0.0,,,DOUTOR GUSTAVO,50.0,PATRICIO JUNIOR,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00057/2012,https://claudemirpereira.com.br/2012/08/pesquisa-a-razaocacism-schirmer-esta-na-frente-com-44-pozzobom-tem-188-e-helen-123/,RS,SANTA MARIA,1,P,1.0,,,CESAR SCHIRMER,44.0,JORGE POZZOBOM,18.8,HELEN CABRAL,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00057/2012,https://claudemirpereira.com.br/2012/08/pesquisa-a-razaocacism-schirmer-esta-na-frente-com-44-pozzobom-tem-188-e-helen-123/,RS,SANTA MARIA,1,P,0.0,,,CESAR SCHIRMER,22.0,JORGE POZZOBOM,4.3,HELEN CABRAL,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00108/2012,https://issuu.com/cambio2020/docs/edicion_impresa_23-11-16,RS,DOIS IRMÃOS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00200/2012,https://www.sul21.com.br/noticias/2012/09/fortunati-lidera-e-pode-vencer-em-primeiro-turno-diz-pesquisa-sul21studio-para-porto-alegre/,RS,PORTO ALEGRE,1,P,0.0,,,JOSE FORTUNATI,38.0,MANUELA D'ÁVILA,16.0,ADÃO VILLAVERDE,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00200/2012,https://www.sul21.com.br/noticias/2012/09/fortunati-lidera-e-pode-vencer-em-primeiro-turno-diz-pesquisa-sul21studio-para-porto-alegre/,RS,PORTO ALEGRE,1,P,1.0,,,JOSE FORTUNATI,47.0,MANUELA D'ÁVILA,19.0,ADÃO VILLAVERDE,12.0,WAMBERT DI LORENZO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00242/2012,https://www.sul21.com.br/noticias/2012/09/branco-lidera-mas-lindenmeyer-ameaca-em-pesquisa-sul21studio-para-rio-grande/,RS,RIO GRANDE,1,P,1.0,,,FABIO BRANCO,39.0,ALEXANDRE LINDENMEYER,35.0,JULIO MARTINS,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00242/2012,https://www.sul21.com.br/noticias/2012/09/branco-lidera-mas-lindenmeyer-ameaca-em-pesquisa-sul21studio-para-rio-grande/,RS,RIO GRANDE,1,P,0.0,,,FABIO BRANCO,34.0,ALEXANDRE LINDENMEYER,28.0,JULIO MARTINS,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00355/2012,https://refletindomuito.blogspot.com/2012/10/pesquisa-aponta-segundo-turno-em-caxias.html,RS,CAXIAS DO SUL,1,P,1.0,,,ALCEU BARBOSA,39.0,MARCOS DANELUZ,26.0,ASSIS MELO,9.0,MILTON CORLATTI,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00355/2012,https://refletindomuito.blogspot.com/2012/10/pesquisa-aponta-segundo-turno-em-caxias.html,RS,CAXIAS DO SUL,1,P,0.0,,,ALCEU BARBOSA,32.0,MARCOS DANELUZ,20.0,ASSIS MELO,6.0,MILTON CORLATTI,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00356/2012,https://www.sul21.com.br/noticias/2012/10/cezar-schirmer-e-favorito-em-eleicao-de-santa-maria-diz-pesquisa-studio/,RS,SANTA MARIA,1,P,1.0,,,CESAR SCHIRMER,46.9,HELEN CABRAL,21.0,JORGE POZZOBOM,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00356/2012,https://www.sul21.com.br/noticias/2012/10/cezar-schirmer-e-favorito-em-eleicao-de-santa-maria-diz-pesquisa-studio/,RS,SANTA MARIA,1,P,0.0,,,CESAR SCHIRMER,42.9,HELEN CABRAL,19.0,JORGE POZZOBOM,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00468/2012,https://www.sul21.com.br/noticias/2012/10/lindenmeyer-surge-a-frente-de-branco-em-pesquisa-eleitoral-de-rio-grande/,RS,RIO GRANDE,1,P,1.0,,,ALEXANDRE LINDENMEYER,38.1,FABIO BRANO,36.0,JULIO MARTINS,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00468/2012,https://www.sul21.com.br/noticias/2012/10/lindenmeyer-surge-a-frente-de-branco-em-pesquisa-eleitoral-de-rio-grande/,RS,RIO GRANDE,1,P,0.0,,,ALEXANDRE LINDENMEYER,34.0,FABIO BRANO,32.8,JULIO MARTINS,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00502/2012,https://www.sul21.com.br/noticias/2012/10/leite-tem-42-e-marroni-38-em-pesquisa-sul21studio-para-pelotas/,RS,PELOTAS,1,P,1.0,,,EDUARDO LEITE,42.0,FERNANDO MARRONI,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00502/2012,https://www.sul21.com.br/noticias/2012/10/leite-tem-42-e-marroni-38-em-pesquisa-sul21studio-para-pelotas/,RS,PELOTAS,1,P,0.0,,,EDUARDO LEITE,41.2,FERNANDO MARRONI,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00504/2012,http://novohamburgo.org/site/destaques/2013/02/03/eleicoes-em-novo-hamburgo-pesquisa-espontanea-aponta-415-das-intencoes-de-voto-para-tarcisio-zimmermann/,RS,NOVO HAMBURGO,1,P,0.0,,,TARCISIO ZIMMERMANN,41.5,PAULO KOPSCHINA,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00504/2012,http://novohamburgo.org/site/destaques/2013/02/03/eleicoes-em-novo-hamburgo-pesquisa-espontanea-aponta-415-das-intencoes-de-voto-para-tarcisio-zimmermann/,RS,NOVO HAMBURGO,1,P,1.0,,,TARCISIO ZIMMERMANN,50.2,PAULO KOPSCHINA,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00504/2012,http://novohamburgo.org/site/destaques/2013/02/03/eleicoes-em-novo-hamburgo-pesquisa-espontanea-aponta-415-das-intencoes-de-voto-para-tarcisio-zimmermann/,RS,NOVO HAMBURGO,1,P,1.0,,,LUIS LAUERMANN,38.8,PAULO KOPSCHINA,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-00506/2012,http://novohamburgo.org/site/noticias/especial/2013/02/26/eleicoes-2013-faltando-poucos-dias-para-a-votacao-227-dos-eleitores-nao-sabem-quem-escolher/,RS,NOVO HAMBURGO,1,P,1.0,,,LUIS LAUERMANN,47.2,PAULO KOPSCHINA,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-02139/2016,http://www.studiopesquisas.com.br/anteriores/GRV177.PDF,RS,GRAVATAÍ,1,P,0.0,,,MARCO ALBA,21.5,ROSANE BORDIGNON,20.4,ANABEL,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-02139/2016,http://www.studiopesquisas.com.br/anteriores/GRV177.PDF,RS,GRAVATAÍ,1,P,1.0,,,MARCO ALBA,27.5,ROSANE BORDIGNON,26.9,ANABEL,16.3,RAFAEL LINCK,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-02653/2016,http://www.studiopesquisas.com.br/anteriores/SMA2016.pdf,RS,SANTA MARIA,1,P,0.0,,,VALDECI OLIVEIRA,48.7,POZZOBOM,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-02653/2016,http://www.studiopesquisas.com.br/anteriores/SMA2016.pdf,RS,SANTA MARIA,1,P,1.0,,,VALDECI OLIVEIRA,50.3,POZZOBOM,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-03413/2016,http://seguinte.inf.br/mobile/noticias/tudao/2632_Marco-Alba-amplia-vantagem-em-nova-pesquisa,RS,GRAVATAÍ,1,P,1.0,,,MARCO ALBA,31.0,ROSANE BORDIGNON,24.3,ANABEL,16.2,PROFESSOR VALTER,1.2,RAFAEL LINCK,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-03413/2016,http://seguinte.inf.br/mobile/noticias/tudao/2632_Marco-Alba-amplia-vantagem-em-nova-pesquisa,RS,GRAVATAÍ,1,P,0.0,,,MARCO ALBA,23.8,ROSANE BORDIGNON,16.3,ANABEL,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-08445/2016,http://www.studiopesquisas.com.br/anteriores/GRV173RL.PDF,RS,GRAVATAÍ,1,P,0.0,,,MARCO ALBA,20.3,ANABEL,10.3,ROSANE BORDIGNON,9.5,BORDIGNON,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RS-08445/2016,http://www.studiopesquisas.com.br/anteriores/GRV173RL.PDF,RS,GRAVATAÍ,1,P,1.0,,,MARCO ALBA,27.8,ANABEL,21.5,ROSANE BORDIGNON,18.2,PROFESSOR VALTER,1.3,RAFAEL LINCK,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00006/2012,https://docplayer.com.br/11611515-Pesquisa-quantitativa-intencao-de-voto-municipio-de-criciuma-sc.html,SC,CRICIÚMA,1,P,1.0,,,ANDERLEI ANTONELLI,7.68,CLESIO SALVARO,67.04,ODELONDES DE SOUZA,1.92,ROMANNA REMOR,15.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00006/2012,https://docplayer.com.br/11611515-Pesquisa-quantitativa-intencao-de-voto-municipio-de-criciuma-sc.html,SC,CRICIÚMA,1,P,1.0,,,ANDERLEI ANTONELLI,14.24,MARCIO BURIGO,26.88,ODELONDES DE SOUZA,2.4,ROMANNA REMOR,35.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00006/2012,https://docplayer.com.br/11611515-Pesquisa-quantitativa-intencao-de-voto-municipio-de-criciuma-sc.html,SC,CRICIÚMA,1,P,0.0,,,CLESIO SALVARO,55.2,ROMANNA REMOR,4.96,DECIO GOES,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00016/2012,https://karinamanarin.com.br/artigo/decio-e-o-primeiro-em-todas-as-simulacoes-para-o-rincao,SC,BALNEÁRIO RINCÃO,1,P,0.0,,,DECIO GOES,24.5,JAIRO CELOY CUSTODIO,20.0,NAELTI VIANA,6.5,OLIRIO LINO,2.0,JORGE COSTA,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00016/2012,https://karinamanarin.com.br/artigo/decio-e-o-primeiro-em-todas-as-simulacoes-para-o-rincao,SC,BALNEÁRIO RINCÃO,1,P,1.0,,,DECIO GOES,43.5,JAIRO CELOY CUSTODIO,28.8,NAELTI VIANA,9.0,OLIRIO LINO,7.5,JORGE COSTA,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00017/2012,https://www.coursehero.com/file/27494049/SCHOOL-OF-PHYSICAL-AND-BIOLOGICAL-SCIENCESpdf/,SC,JOINVILLE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00018/2012,https://www.coursehero.com/file/p5ov6st/SC000752013-KIPKOECH-Cosmas-Towett-27SC000692013-KIREMA-Dennis-Kirimi/,SC,CRICIÚMA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00019/2012,https://docplayer.com.br/15632633-Pesquisa-quantitativa-intencao-de-voto-municipio-de-tubarao-sc.html,SC,TUBARÃO,1,P,0.0,,,OLAVO FALCHETTI,8.6,CARLOS STUPP,6.7,EDINHO BEZ,6.4,MANOEL BERTONCINI,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00019/2012,https://docplayer.com.br/15632633-Pesquisa-quantitativa-intencao-de-voto-municipio-de-tubarao-sc.html,SC,TUBARÃO,1,P,1.0,,,CARLOS STUPP,25.4,EDINHO BEZ,23.5,OLAVO FALCHETTI,29.0,PEPE COLAÇO,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00040/2012,https://www.coursehero.com/file/p5ov6st/SC000752013-KIPKOECH-Cosmas-Towett-27SC000692013-KIREMA-Dennis-Kirimi/,SC,IÇARA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00044/2012,https://www.scribd.com/doc/216084459/Bursary-Allocation-for-Universities-and-Colleges-March-2014,SC,TUBARÃO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00047/2012,https://karinamanarin.com.br/artigo/a-pesquisa-do-balneario-rincao,SC,BALNEÁRIO RINCÃO,1,P,1.0,,,DECIO GOES,44.8,JAIRO CELOY CUSTODIO,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00047/2012,https://karinamanarin.com.br/artigo/a-pesquisa-do-balneario-rincao,SC,BALNEÁRIO RINCÃO,1,P,0.0,,,DECIO GOES,31.8,JAIRO CELOY CUSTODIO,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00070/2016,https://biguanews.com.br/pesquisa-aponta-que-ramon-e-vilson-irao-vencer-as-eleicoes-neste-domingo/,SC,BIGUAÇU,1,P,1.0,,,RAMON WOLLINGER,42.3,TUTA,38.4,AURI,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00114/2012,https://valmirguedes.blogspot.com/2012/08/jornal-notisul-desta-quinta-feira.html,SC,LAGUNA,1,P,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00116/2012,https://en.calameo.com/read/00161578574f9ac66fe83,SC,PALHOÇA,1,P,0.0,,,IVON DE SOUZA,18.9,ARI LEONEL,8.3,CAMILO MARTINS ,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00116/2012,https://en.calameo.com/read/00161578574f9ac66fe83,SC,PALHOÇA,1,P,1.0,,,IVON DE SOUZA,32.8,ARI LEONEL,19.7,CAMILO MARTINS ,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00125/2012,https://kelleyalves.blogspot.com/2012/08/,SC,IÇARA,1,P,1.0,,,MURIALDO GASTALDON,32.8,ZÉ ZANOLLI,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00155/2012,https://www.calameo.com/books/00020455308be274ba528,SC,BALNEÁRIO ARROIO DO SILVA,1,P,1.0,,,EVANDRO SCAINI,56.6,VERA,23.8,DR. BETO,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00210/2012,https://www.scribd.com/document/35929356/Cap-06-Apuracao-de-Resultado-e-regime-de-Contabilidade,SC,BRAÇO DO NORTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00323/2012,https://karinamanarin.com.br/artigo/pesquisa-para-nova-veneza,SC,NOVA VENEZA,1,P,1.0,,,MARCOS SPILLERE,48.5,EVANDRO GAVA,38.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00323/2012,https://www.portalveneza.com.br/eleicao-para-prefeito-em-nova-veneza-nas-maos-dos-indecisos/,SC,NOVA VENEZA,1,P,0.0,,,MARCOS SPILLERE,46.25,EVANDRO GAVA,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00397/2012,https://www.calameo.com/books/00020455392cd5891efc3,SC,BALNEÁRIO ARROIO DO SILVA,1,P,1.0,,1.0,EVANDRO SCAINI,64.63,VERA,33.23,DR. BETO,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00416/2012,https://issuu.com/haslerfavero/docs/jornalraizesdiario22,SC,VARGEM,1,P,,,,NELSON GASPERIM JUNIOR,57.93,AGOSTINHO SILVA PASSOS,33.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mesmo que BR-04360/2018,SC-00440/2018,https://alonoticias.com.br/noticias/exibe/pesquisa-no-sul-do-estado-mostra-decio-lima-na-frente/,SC,SANTA CATARINA,1,G,1.0,,,DECIO LIMA,13.28,GELSON MERISIO,6.4,JESSE PEREIRA,1.12,MAURO MARIANI,8.64,COMANDANTE MOISES,5.28,ANGELO CASTRO,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mesmo que BR-04360/2019,SC-00440/2018,http://www.aderbalmachado.com.br/noticia/2018-08-22/Inusitado:_pesquisa_indica_vitoria_de_Decio_Lima_em_Criciuma,SC,SANTA CATARINA,1,PR,1.0,,,JAIR BOLSONARO,34.24,LULA,18.08,MARINA SILVA,4.96,GERALDO ALCKMIN,3.68,ÁLVARO DIAS,3.04,CIRO GOMES,2.08,JOÃO AMOÊDO,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-00471/2012,https://www.canalicara.com/politica/ipc-aponta-decio-goes-na-lideranca-15635.html,SC,BALNEÁRIO RINCÃO,1,P,1.0,,,DECIO GOES,43.75,JAIRO CELOY CUSTODIO,38.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-01876/2016,https://issuu.com/diariodoplanalto/docs/2849,SC,MONTE CASTELO,1,P,0.0,,,OSCAR RIBEIRO FERNANDES,53.0,JEAN CARLO MEDEIROS DE SOUZA,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-02198/2016,https://www.judicial.ky/wp-content/uploads/courts/court-of-appeal/AmendedSpring2018CourtofAppealListasof22Apr18.pdf,SC,BALNEÁRIO CAMBORIÚ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-02503/2016,https://sarafoatomico.blogspot.com/2016_09_25_archive.html,SC,IMBITUBA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-03438/2016,https://www.canalicara.com/politica/murialdo-e-sandro-lideram-pesquisa-eleitoral-33590.html,SC,IÇARA,1,P,,,,MURIALDO CANTO GASTALDON,54.6,DALVANIA CARDOSO,14.8,GILMAR AXÉ,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-03869/2018,https://www.4oito.com.br/noticia/amin-e-colombo-lideram-intencoes-de-voto-ao-senado-4680,SC,SANTA CATARINA,1,S,1.0,,,ESPERIDIÃO AMIN,11.76,FERNANDO CORUJA,1.52,JORGINHO MELLO,1.84,JOÃO PAULO KLEINUBING,2.08,LUCAS ESMERALDINO,1.6,LEDIO ROSA DE ANDRADE,1.84,MAURO MARIANI,2.16,PAULINHO BORNHAUSEN,3.76,PAULO BAUER,5.04,RAIMUNDO COLOMBO,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-03869/2018,https://www.4oito.com.br/noticia/amin-e-colombo-lideram-intencoes-de-voto-ao-senado-4680,SC,SANTA CATARINA,1,S,1.0,,,ESPERIDIÃO AMIN,12.48,FERNANDO CORUJA,1.68,JORGINHO MELLO,1.84,JOÃO PAULO KLEINUBING,2.8,LUCAS ESMERALDINO,1.76,LEDIO ROSA DE ANDRADE,1.84,MAURO MARIANI,1.52,PAULINHO BORNHAUSEN,4.0,MARCOS VIEIRA,0.64,RAIMUNDO COLOMBO,11.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
