new_tse_id;tse_id;url;NM_UE;util;position;estimulada;suspensa;vv;cand1;resul1;cand2;resul2;cand3;resul3;cand4;resul4;cand5;resul5;cand6;resul6;cand7;resul7;cand8;resul8;cand9;resul9;cand10;resul10;cand11;resul11;cand12;resul12;cand13;resul13;cand14;resul14;cand15;resul15;cand16;resul16;cand17;resul17;cand18;resul18;cand19;resul19;cand20;resul20;cand21;resul21;cand22;resul22;cand23;resul23;cand24;resul24;cand25;resul25;cand26;resul26;cand27;resul27;cand28;resul28;cand29;resul29;cand30;resul30;cand31;resul31;cand32;resul32;cand33;resul33;cand34;resul34;cand35;resul35;cand36;resul36;cand37;resul37;cand38;resul38;cand39;resul39;cand40;resul40;cand41;resul41;cand42;resul42;cand43;resul43;manual_filename;SG_UE;obs;instituto;total;CNPJ
;PR-00426/2012;https://issuu.com/genesismachado/docs/cn_631;NA;1;p;1;NA;NA;BETO BOLINHA;45.6;BI;38.4;MANEZAO;2.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;79073;NA;NA;86.4;NA
;PR-00450/2012;http://tribunaregionaldalapa.com.br/2012/10/05/maioria-dos-lapeanos-acredita-na-vitoria-de-furiati/;NA;0;p;1;NA;NA;PAULO FURIATI;34.8;LEILA;33.4;CASTURINA BOSCH;11.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;76570;NA;NA;80.1;NA
;PR-00450/2012;http://tribunaregionaldalapa.com.br/2012/10/05/maioria-dos-lapeanos-acredita-na-vitoria-de-furiati/;NA;1;p;1;NA;NA;PAULO FURIATI;36.7;LEILA;36.7;CASTURINA BOSCH;13.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;76570;NA;NA;86.7;NA
;PR-00450/2012;http://tribunaregionaldalapa.com.br/2012/10/05/maioria-dos-lapeanos-acredita-na-vitoria-de-furiati/;NA;0;p;1;NA;NA;PAULO FURIATI;34;LEILA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;76570;NA;NA;34;NA
;PR-00586/2012;https://www.fabiocampana.com.br/2012/10/foz-reni-45-chico-34-diz-pesquisa-radarcbn/;NA;1;p;1;NA;NA;RENI;49;CHICO BRASILEIRO;37;AIEX;2.7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;75639;NA;NA;88.7;NA
;PR-00586/2012;https://www.fabiocampana.com.br/2012/10/foz-reni-45-chico-34-diz-pesquisa-radarcbn/;NA;0;p;1;NA;NA;RENI;49.9;CHICO BRASILEIRO;33.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;75639;NA;NA;83.2;NA
;PR-00723/2012;https://paginabrasileira.blogspot.com/2012_10_28_archive.html;NA;0;p;1;NA;1;ALEXANDRE KIREEFF;50.8;MARCELO BELINATI;49.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;76678;NA;NA;100;NA
;PR-00723/2012;https://paginabrasileira.blogspot.com/2012_10_28_archive.html;NA;0;p;1;NA;1;ALEXANDRE KIREEFF;50.5;MARCELO BELINATI;49.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;76678;NA;NA;100;NA
;PR-00723/2012;https://paginabrasileira.blogspot.com/2012_10_28_archive.html;NA;0;p;1;NA;1;ALEXANDRE KIREEFF;50.53;MARCELO BELINATI;49.47;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;76678;NA;NA;100;NA
;PR-00723/2012;https://paginabrasileira.blogspot.com/2012_10_28_archive.html;NA;0;p;1;NA;NA;ALEXANDRE KIREEFF;48.2;MARCELO BELINATI;47.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;76678;NA;NA;95.3;NA
;PR-00723/2012;https://paginabrasileira.blogspot.com/2012_10_28_archive.html;NA;1;p;1;NA;NA;ALEXANDRE KIREEFF;48.4;MARCELO BELINATI;46.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;76678;NA;NA;95.2;NA
;PR-00928/2016;https://jornalterceiraopiniao.com.br/pesquisa-aponta-prefeito-de-santa-fe-com-grande-favoritismo-para-reeleicao/;SANTA FE;1;p;1;NA;NA;EDSON PALATTA;55.1;FERNANDO BRAMBILLA;38.1;ZE ROSA;1.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;95;NA
;PR-00928/2016;https://jornalterceiraopiniao.com.br/pesquisa-aponta-prefeito-de-santa-fe-com-grande-favoritismo-para-reeleicao/;SANTA FE;0;p;1;NA;NA;EDSON PALATTA;55.3;FERNANDO BRAMBILLA;34.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;89.6;NA
;PR-00928/2016;https://jornalterceiraopiniao.com.br/pesquisa-aponta-prefeito-de-santa-fe-com-grande-favoritismo-para-reeleicao/;SANTA FE;1;p;1;NA;NA;EDSON PALATTA;55;FERNANDO BRAMBILLA;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;94;NA
;PR-01900/2018;https://issuu.com/jornalpaginaum/docs/paginaum3183;NA;1;g;1;NA;NA;RATINHO JUNIOR;40.1;CIDA BORGHETTI;17;JOAO ARRUDA;7.4;DR ROSINHA;4.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;PR;NA;NA;69.1;NA
;PR-01900/2018;https://issuu.com/jornalpaginaum/docs/paginaum3183;NA;1;s;1;NA;NA;ROBERTO REQUIAO;0.312;FLAVIO ARNS;0.165;BETO RICHA;0.131;ALEX CANZIANI;0.13;PROFESSOR ORIOVENTO GUIMARAES;0.095;MIRIAN GONCALVES;0.049;RODRIGO REIS;0.024;RODRIGO TOMAZINI;0.022;ROSELAINE BARROSO;0.021;NELTON;0.02;JACQUE PARMIGIANI;0.012;GILSON MEZAROBBA;0.01;ZE BONI;0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;PR;NA;NA;1.001;NA
;PR-01900/2018;https://issuu.com/jornalpaginaum/docs/paginaum3183;NA;0;s;1;NA;NA;ROBERTO REQUIAO;0.368;BETO RICHA;0.295;FLAVIO ARNS;0.151;ALEX CANZIANI;0.099;PROFESSOR ORIOVENTO GUIMARAES;0.039;MIRIAN GONCALVES;0.03;PROFESSOR WILSON PICLER;0.03;RODRIGO TOMAZINI;0.021;RODRIGO REIS;0.018;ZE BONI;0.014;ROSELAINE BARROSO;0.013;NELTON;0.012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;PR;NA;NA;1.09;NA
;PR-01900/2018;https://www.todapolitica.com/eleicoes-2018/pesquisa-eleitoral-parana/;NA;0;g;1;NA;NA;RATINHO JUNIOR;42;CIDA BORGHETTI;13;JOAO ARRUDA;6;DR ROSINHA;4;PROF PINA;1;OGIER BUCHI;1;PROF IVAN BERNARDO;1;PRISCILA EBARA;1;PROF JORGE BERNARDO;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;PR;NA;NA;70;NA
;PR-03895/2016;http://www.guiamedianeira.com.br/noticia/12934/;NA;1;p;1;NA;NA;RICARDO ENDRIGO;52.8;DR TOMAS;24;EVANDRO MEES;7.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;77011;NA;NA;84.4;NA
;PR-03895/2016;http://www.guiamedianeira.com.br/noticia/12934/;NA;0;p;1;NA;NA;RICARDO ENDRIGO;66.8;DR TOMAS;9.2;EVANDRO MEES;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;77011;NA;NA;78;NA
;PR-04268/2016;https://blogdopavulo.blogspot.com/2016/10/ney-leprevost-lidera-2-turno-com-378.html;CURITIBA;0;p;1;NA;NA;NEY LEPREVOST;37.82;RAFAEL GRECA;34.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;NA;NA;72.02;NA
;PR-04268/2016;https://paranaportal.uol.com.br/tag/pesquisa-eleitoral/;CURITIBA;0;p;1;NA;NA;RAFAEL GRECA;19.4;GUSTAVO FRUET;15.7;NEY LEPREVOST;14.8;DELEGADO FERNANDO FRANCISCHINI;13.7;LUCIANO DUCCI;7.2;MARIA VICTORIA;4.4;JOAO ARRUDA;3.8;MIRIAM GONCALVES;2.1;PAULO MARTINS;1.7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;NA;NA;82.8;NA
;PR-04268/2016;https://paranaportal.uol.com.br/tag/pesquisa-eleitoral/;CURITIBA;0;p;1;NA;NA;RAFAEL GRECA;21;NEY LEPREVOST;16.7;FERNANDO FRANCISCHINI;16.4;LUCIANO DUCCI;9;MARIA VICTORIA;5;TADEU VENERI;4.8;JOAO ARRUDA;4;GOURA;3.3;PAULO MARTINS;1.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;NA;NA;82.1;NA
;PR-04268/2016;https://veja.abril.com.br/brasil/em-curitiba-ney-leprevost-aparece-na-lideranca-com-52/;CURITIBA;1;p;1;NA;NA;NEY LEPREVOST;37.82;RAFAEL GRECA;34.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;72.71;NA
;PR-05041/2018;https://www.blogdoberimbau.com/2018/09/eleicoes-ratinho-venceria-no-1-turno-e.html;NA;1;g;1;NA;NA;RATINHO JUNIOR;40.1;CIDA BORGHETTI;17;JOAO ARRUDA;7.4;DR ROSINHA;4.6;;;;;;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;PR;NA;NA;1.44;NA
;PR-05041/2018;https://www.blogdoberimbau.com/2018/09/eleicoes-ratinho-venceria-no-1-turno-e.html;NA;1;s;1;NA;NA;FLAVIO ARNS;31.2;FLAVIO ARNS;16.5;BETO RICHA;13.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;PR;NA;NA;60.8;NA
;PR-05041/2018;https://www.blogdoberimbau.com/2018/09/eleicoes-ratinho-venceria-no-1-turno-e.html;NA;1;s;1;NA;NA;FLAVIO ARNS;36.8;BETO RICHA;13;ALEX CANZIANI;13;PROFESSOR ORIOVISTO;9.5;MIRIAN GONCALVES;4.9;RODRIGO REIS;2.4;RODRIGO TAMAZINI;2.2;ROSELAINE BARROSO;2.1;NELTON FRIEDRICH;2;JACQUE PARMEGIANI;1;GILSON MEZAROBBA;1;ZE BONI;1;COMPADRE LUIZ ADAO;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;PR;NA;NA;89.9;NA
;PR-05041/2018;https://www.fabiocampana.com.br/2018/09/nao-ha-eleicao-ganha-vamos-para-o-2-turno-diz-cida-borghetti/;NA;1;g;0;NA;NA;RATINHO JUNIOR;14.1;CIDA BORGHETTI;8;JOAO ARRUDA;2.6;DR ROSINHA;1.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;PR;NA;NA;26.2;NA
;PR-07911/2016;http://politicaemdestaque.com.br/2016/08/roger-selski-lidera-pesquisa-para-prefeito-em-ipiranga/;IPIRANGA;1;p;1;NA;NA;ROGER SELSKI;35.5;LUIZ BLUM;26.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;61.8;NA
;PR-07911/2016;https://issuu.com/diariodoscampos/docs/ed32910;IPIRANGA;0;p;1;NA;NA;ROGER SELSKI;35.5;LUIZ BLUM;26.37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;61.87;NA
;PR-08094/2016;http://politicaemdestaque.com.br/2016/09/ipiranga-roger-lidera-pesquisa-com-folga-sobre-blum/;IPIRANGA;1;p;1;NA;NA;ROGER SELSKI;43.3;LUIZ BLUM;30.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;74.2;NA
;PR-08094/2016;https://arede.info/campos-gerais/114444/roger-lidera-intencao-de-votos-em-ipiranga-com-43;IPIRANGA;0;p;1;NA;NA;ROGER SELSKI;43.2;LUIZ BLUM;30.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;74.1;NA
;PR-08094/2016;https://arede.info/campos-gerais/114444/roger-lidera-intencao-de-votos-em-ipiranga-com-43;IPIRANGA;0;p;1;NA;NA;ROGER SELSKI;35.5;LUIZ BLUM;26.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;61.9;NA
